tender_id,lot_number,bid_number,bid_iswinning,tender_country,tender_awarddecisiondate,tender_contractsignaturedate,tender_biddeadline,tender_proceduretype,tender_supplytype,tender_publications_notice_type,tender_publications_firstcallfor,notice_url,source,tender_publications_award_type,tender_publications_firstdcontra,tender_publications_lastcontract,buyer_masterid,buyer_id,buyer_city,buyer_postcode,buyer_country,buyer_geocodes,buyer_name,buyer_buyertype,buyer_mainactivities,tender_addressofimplementation_c,tender_addressofimplementation_n,bidder_masterid,bidder_id,bidder_country,bidder_geocodes,bidder_name,bid_priceUsd,bid_price,bid_pricecurrency,bidder_previousSanction,bidder_hasSanction,sanct_startdate,sanct_enddate,sanct_name,lot_productCode,lot_localProductCode_type,lot_localProductCode,title,bids_count,tender_estimatedpriceUsd,tender_estimatedprice,ten_est_pricecurrency,ind_nocft_val,ind_nocft_type,ind_singleb_val,ind_singleb_type,ind_taxhav2_val,ind_taxhav2_type,ind_corr_decp_val,ind_corr_decp_type,ind_corr_proc_val,ind_corr_proc_type,ind_corr_submp_val,ind_corr_submp_type,ind_corr_ben_val,ind_corr_ben_type,ind_csh_type,ind_tr_buyer_name_val,ind_tr_buyer_name_type,ind_tr_title_val,ind_tr_tender_title_type,ind_tr_bidder_name_val,ind_tr_bidder_name_type,ind_tr_tender_supplytype_val,ind_tr_tender_supplytype_type,ind_tr_bid_price_val,ind_tr_bid_price_type,ind_tr_impl_val,ind_tr_impl_type,ind_tr_proc_val,ind_tr_proc_type,ind_tr_bids_val,ind_tr_bids_type,ind_tr_aw_date2_val,ind_tr_aw_date2_type
7b6c2379-4c7c-4a92-87e2-2cefea9fbb44,1,1,true,MT,2020-04-28,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2020-04-29,http://ted.europa.eu/udl?uri=TED:NOTICE:199326-2020:TEXT:EN:HTML,b5133318-0228-48b4-95fb-58df088719cf,,Valletta,VLT,MT,"[""""]",Ministry for Justice Equality and Governance,NATIONAL_AUTHORITY,"[""GENERAL_PUBLIC_SERVICES""]",,"[""""]",3daf112d-f767-4f71-bbc5-9402702862c5,C47988,MT,"[""""]",Culture3Sixty Ltd,256717.7,175608,EUR,false,false,,,,"55000000,",CPV2008,"55000000,",Contract,2,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7b74bc59-4dd8-4b04-897a-1a061245ae5b,1,1,true,MT,,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2014-04-10,http://ted.europa.eu/udl?uri=TED:NOTICE:122921-2014:TEXT:EN:HTML,3b6fae82-0ed6-4cbd-9e52-d88ad134d945,MT25645419,Floriana,FRN 1600,MT,"[""MT001""]",Department of Contracts,NATIONAL_AUTHORITY,"[""OTHER""]",,"[""""]",b24847fd-2610-417b-8533-ac8b2ed2705b,,MT,"[""""]",Cherubino Ltd.,2138661.8,1577000,EUR,false,false,,,,"85111310,",CPV2008,"85111310,",Tender for the Provision of Services for In-Vitro Fertilization (IVF).,2,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7b74f969-8570-40de-96a5-61658a90280f,1,1,true,MT,2010-10-27,,,OPEN,SUPPLIES,,,,http://ted.europa.eu,CONTRACT_AWARD,2011-10-20,http://ted.europa.eu/udl?uri=TED:NOTICE:328032-2011:TEXT:EN:HTML,528be638-5eb3-47fc-9c47-9f1ddd897c9e,,Msida,MSD 2080,MT,"[""MT001""]",University of Malta,NATIONAL_AUTHORITY,"[""EDUCATION""]",,"[""""]",9d82ec25-7716-4de1-b467-b2ebd7be8516,,MT,"[""MT001""]",Test & Measurement Instrumentation Ltd,257166.98,194051,EUR,false,false,,,,"42997300,31712310,",CPV2008,"42997300,31712310,",Supply and delivery of various laboratory equipment for the Control Systems Engineering Laboratory at the Faculty of Engineering.,1,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7b8a8e20-473c-489d-98e5-0cd6e4d3ef9b,1,1,true,MT,2015-05-13,,2015-03-17,OPEN,WORKS,CONTRACT_NOTICE,2015-02-05,http://ted.europa.eu/udl?uri=TED:NOTICE:041028-2015:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2015-05-29,http://ted.europa.eu/udl?uri=TED:NOTICE:184938-2015:TEXT:EN:HTML,3b6fae82-0ed6-4cbd-9e52-d88ad134d945,MT25645419,Floriana,FRN 1600,MT,"[""MT001""]",Department of Contracts,NATIONAL_AUTHORITY,"[""OTHER""]",,"[""""]",ac271a31-5ccf-4261-8be6-0c9f158431a2,,MT,"[""""]",AG Installations,432336.88,324982,EUR,false,false,,,,"45310000,45350000,51100000,09330000,09133000,45315600,42512000,",CPV2008,"45310000,45350000,51100000,09330000,09133000,45315600,42512000,","Tender for the Supply and Installation of Mechanical and Electrical Services using environmental friendly products at the New Educational Facility, Naxxar",6,,,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,0,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,0,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7bbce436-a682-455d-b955-7ffc8968efd1,1,1,true,MT,2012-06-06,,2012-03-27,OPEN,SUPPLIES,CONTRACT_NOTICE,2012-02-02,http://ted.europa.eu/udl?uri=TED:NOTICE:035644-2012:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2012-06-26,http://ted.europa.eu/udl?uri=TED:NOTICE:198251-2012:TEXT:EN:HTML,753c7448-0065-4c4b-8558-98dab23f76a9,,Gwardamangia,PTA 1010,MT,"[""MT001""]",Government Pharmaceuticals Services,NATIONAL_AUTHORITY,"[""HEALTH""]",,"[""""]",0bffff1b-2a53-49c7-8e5b-3d240690576b,C3677,MT,"[""MT000""]",Cherubino Ltd.,235501.09,178032,EUR,false,false,,,,"33141625,38434000,",CPV2008,"33141625,38434000,",CT 2012/2012.,2,,,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,100,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7bc05e27-ac67-4d88-beef-d7f2022536e1,1,1,true,MT,,,2012-10-09,OPEN,SERVICES,CONTRACT_NOTICE,2012-08-25,http://ted.europa.eu/udl?uri=TED:NOTICE:271376-2012:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2013-03-05,http://ted.europa.eu/udl?uri=TED:NOTICE:071835-2013:TEXT:EN:HTML,9113705d-4884-4f38-b280-ea5f95f52f2d,,Floriana,FRN 1700,MT,"[""MT001""]",Ministry for Resources and Rural Affairs,NATIONAL_AUTHORITY,"[""OTHER""]",,"[""""]",91f0cf9d-b617-4c8d-bfdd-a9d1bb1e8a10,,MT,"[""MT001""]",MPS Marketing Communication Ltd,121357.91,89175,EUR,false,false,,,,"79340000,79341400,79342000,",CPV2008,"79340000,79341400,79342000,",Tender for the Organisations and Execution of a Communications and Information Campaign for the Proper Use and Management of Nitrates in Agriculture and Livestock Breeding,1,,,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,100,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,0,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7bc22562-ad2c-4f0c-8ab6-7d3e5b0c35d3,1,1,true,MT,2008-09-12,,2008-04-01,OPEN,SUPPLIES,CONTRACT_NOTICE,2008-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CN_2008.csv,http://data.europa.eu/,CONTRACT_AWARD,2009-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CAN_2009.csv,2da8d35f-4a16-41d3-818c-d1ec29b08e44,,Luqa,LQA 9043,MT,"[""MT001""]",Water Services Corporation,PUBLIC_BODY,"[""WATER""]",MT,"[""MT001""]",e17aac03-deb8-4fe3-bce3-0e6f4c89388a,,FR,"[""""]",Saint Gobain PAM,205401.25,156099,EUR,false,false,,,,"42131230,29131230,",CPV2008,"42131230,29131230,",,8,808326.88,614305,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,100,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,100,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,0,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,100,TRANSPARENCY_IMP_LOC_MISSING,0,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7bcffd08-13ab-417a-8eef-4ae4aa515ac0,1,1,true,MT,2014-10-29,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2015-06-12,http://ted.europa.eu/udl?uri=TED:NOTICE:203163-2015:TEXT:EN:HTML,3b6fae82-0ed6-4cbd-9e52-d88ad134d945,MT25645419,Floriana,FRN 1600,MT,"[""MT001""]",Department of Contracts,NATIONAL_AUTHORITY,"[""OTHER""]",,"[""""]",be48ba85-20cf-4e77-b327-b79a287a4754,,MT,"[""MT000""]",AIB Insurance Brokers Limited,49887.785,37500,EUR,false,false,,,,"66510000,",CPV2008,"66510000,",Framework Contract for the Provision of Insurance Brokerage Services for the Submarine Cable Interconnector,3,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7be9684b-73e6-4216-9ad1-4caa1c96373e,1,1,true,MT,2011-12-06,,2011-06-09,OPEN,SUPPLIES,CONTRACT_NOTICE,2011-04-14,http://ted.europa.eu/udl?uri=TED:NOTICE:119685-2011:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2011-12-20,http://ted.europa.eu/udl?uri=TED:NOTICE:395070-2011:TEXT:EN:HTML,753c7448-0065-4c4b-8558-98dab23f76a9,,Gwardamangia,PTA 1010,MT,"[""MT001""]",Government Pharmaceuticals Services,NATIONAL_AUTHORITY,"[""HEALTH""]",,"[""""]",324343af-a236-4aa0-84c8-3c65d2c38949,,MT,"[""""]",V J Salomone Pharma Ltd,352344.13,265869,EUR,false,false,,,,"33652200,",CPV2008,"33652200,",CT 2090/2011.,1,,,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,100,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7c002b61-2fad-4180-8ca1-cc930f978633,1,1,true,MT,2017-10-10,,,OPEN,SUPPLIES,,,,http://ted.europa.eu,CONTRACT_AWARD,2017-10-11,http://ted.europa.eu/udl?uri=TED:NOTICE:400315-2017:TEXT:EN:HTML,d693ab30-1b03-48c0-8418-9e92833d9fde,,Guardamangia,PTA 1010,MT,"[""MT001""]",Central Procurement and Supplies Unit MFH,NATIONAL_AUTHORITY,"[""HEALTH""]",,"[""""]",691c5cda-39f1-4781-855b-4cd9b38cd863,,MT,"[""""]",Mabruk Trading,3344.4192,2329,EUR,false,false,,,,"31170000,",CPV2008,"31170000,",Contract,1,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7ca03559-331a-44c1-aa7f-9c3ab43dfc52,1,1,true,MT,2009-09-10,,2009-03-10,OPEN,SERVICES,CONTRACT_NOTICE,2009-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CN_2009.csv,http://data.europa.eu/,CONTRACT_AWARD,2010-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CAN_2010.csv,da566662-ad86-4ae8-838b-1de19b6bee31,,Valletta,VLT 2000,MT,"[""""]",Department of Health,NATIONAL_AUTHORITY,"[""HEALTH""]",MT,"[""MT001""]",d5c74d16-aa4b-4f32-8a4f-15ee59985da7,,MT,"[""""]",G4 Security Services (Malta) Ltd,6975859,5335200,EUR,false,false,,,,"79710000,",CPV2008,"79710000,",,2,7060586.5,5400000,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,100,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,100,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,0,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,100,TRANSPARENCY_IMP_LOC_MISSING,0,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7cb8d70a-e28c-47f8-a04d-f16970624a8d,1,1,true,MT,2016-11-25,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2016-12-09,http://ted.europa.eu/udl?uri=TED:NOTICE:434612-2016:TEXT:EN:HTML,d4af2283-9c66-457d-a73c-07ad440d8107,,Blata l-Bajda,HMR9010,MT,"[""""]",National Commission for the Promotion of Equality,PUBLIC_BODY,"[""OTHER""]",,"[""""]",c4c956d9-f20a-4bc7-8f69-955fed966413,,MT,"[""MT001""]",Halo Pictures Limited,48694.211,34800,EUR,false,false,,,,"34136000,34144000,50117000,79620000,79342000,79320000,79300000,",CPV2008,"34136000,34144000,50117000,79620000,79342000,79320000,79300000,",Service Tender for the Provision of a Roving Exhibition Van Campaign for the Project ‘Equality Beyond Gender Roles’,2,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7cbeb683-506b-4538-8ca2-a90aaad767f1,1,1,true,MT,2009-11-25,,2008-11-18,OPEN,SUPPLIES,CONTRACT_NOTICE,2008-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CN_2008.csv,http://data.europa.eu/,CONTRACT_AWARD,2010-01-01,http://data.europa.eu/euodp/repository/ec/dg-grow/mapps/TED_CAN_2010.csv,16090998-c0d2-4ae9-8368-720aab61bb23,,Gwardamangia,PTA 1010,MT,"[""MT001""]",Government Pharmaceuticals Services,NATIONAL_AUTHORITY,"[""HEALTH""]",MT,"[""MT001""]",bda6b48a-9fac-4405-822f-679dc2c702ee,,MT,"[""""]",Cherubino Ltd,1177080.8,900242,EUR,false,false,,,,"33694000,38434000,",CPV2008,"33694000,38434000,",,1,1341693.1,1026139,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,0,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,0,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,0,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,100,TRANSPARENCY_IMP_LOC_MISSING,0,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7cf03646-497c-48a0-9466-c30325f35f7f,1,1,true,MT,,,,OPEN,SERVICES,,,,http://ted.europa.eu,CONTRACT_AWARD,2016-06-10,http://ted.europa.eu/udl?uri=TED:NOTICE:198189-2016:TEXT:EN:HTML,358a6c20-dacc-44f1-978e-71d558e8fbc7,,Marsa,MRS 1917,MT,"[""MT000""]",Transport Malta,NATIONAL_AUTHORITY,"[""OTHER""]",,"[""""]",caef6529-f156-4acc-9554-fb63cf95270e,,MT,"[""""]",Equinox Advisory Limited,62910.684,44960,EUR,false,false,,,,"71620000,",CPV2008,"71620000,","Tender for the Compilation of a detailed Gap-Analysis, Implementation Plan and Cost-Benefit Analysis for the Extension of the Current National Intelligent Transport System Network and the Development of a National Traffic Control Centre ( Summits).",7,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7cfd1147-5cf8-4c4b-a949-07c6bb763d44,1,1,true,MT,,,2020-03-18,OPEN,WORKS,CONTRACT_NOTICE,2020-02-21,http://ted.europa.eu/udl?uri=TED:NOTICE:086534-2020:TEXT:EN:HTML,http://ted.europa.eu,CONTRACT_AWARD,2020-06-15,http://ted.europa.eu/udl?uri=TED:NOTICE:275708-2020:TEXT:EN:HTML,5a69d5b2-6735-423c-b9ee-0c5e69aed57f,C 53047,Sliema,TP01,MT,"[""""]",Malita Investments plc,OTHER,"[""GENERAL_PUBLIC_SERVICES""]",,"[""""]",da0c2e27-1506-4fe7-a713-6964998a3f05,,MT,"[""""]",Alberta Fire and Security Ltd,202828.45,138745,EUR,false,false,,,,"45300000,",CPV2008,"45300000,","Invitation to Tender for Mechanical and Electrical Works of 8 Apartments and 12 Garages at Triq Il-Qolla, Zebbug, Malta",4,,,EUR,100,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,0,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
7d180be6-b4ab-48dd-b710-0f5322246a44,1,1,true,MT,,,,OPEN,WORKS,,,,http://ted.europa.eu,CONTRACT_AWARD,2016-03-12,http://ted.europa.eu/udl?uri=TED:NOTICE:084308-2016:TEXT:EN:HTML,358a6c20-dacc-44f1-978e-71d558e8fbc7,,Marsa,MRS 1917,MT,"[""MT000""]",Transport Malta,NATIONAL_AUTHORITY,"[""OTHER""]",,"[""""]",7aa39b75-3eef-4564-97ea-8af7cd13a09c,,MT,"[""MT000""]",Sier & Sons limited,37041.184,26472,EUR,false,false,,,,"45262330,",CPV2008,"45262330,","Tender for the repair of existing slipway at St Thomas Bay, Marsascala.",6,,,EUR,0,INTEGRITY_CALL_FOR_TENDER_PUBLICATION,100,INTEGRITY_SINGLE_BID,,INTEGRITY_TAX_HAVEN,,INTEGRITY_DECISION_PERIOD,100,INTEGRITY_PROCEDURE_TYPE,,INTEGRITY_ADVERTISEMENT_PERIOD,,INTEGRITY_BENFORD,INTEGRITY_WINNER_SHARE,100,TRANSPARENCY_BUYER_NAME_MISSING,100,TRANSPARENCY_TITLE_MISSING,100,TRANSPARENCY_BIDDER_NAME_MISSING,100,TRANSPARENCY_SUPPLY_TYPE_MISSING,100,TRANSPARENCY_VALUE_MISSING,0,TRANSPARENCY_IMP_LOC_MISSING,100,TRANSPARENCY_PROC_METHOD_MISSING,100,TRANSPARENCY_BID_NR_MISSING,100,TRANSPARENCY_AWARD_DATE_MISSING
